time,open,high,low,close,Upper 2.0 R edge,Lower 2.0 R edge,VWAP,MA 1,MA 2
1782907200,4030.39,4033.98,4019.31,4021.37,4052.07,3921.22,3987.1335864641615,,
1782908100,4021.37,4030.4,4021.37,4025.87,4052.07,3921.22,3988.268195060713,,
1782909000,4025.87,4033.1,4023.05,4025.9,4052.07,3921.22,3989.567574480104,,
1782909900,4025.9,4029.02,4022.57,4022.78,4052.07,3921.22,3990.3487747932027,,
1782910800,4022.78,4024.86,4012.55,4021.34,4052.07,3921.22,3991.631960924926,,
1782911700,4021.34,4047.2,4021.28,4046.77,4052.07,3921.22,3994.183923872601,,
1782912600,4046.77,4099.87,4041.49,4097.89,4052.07,3921.22,4000.8456492316486,,
1782913500,4097.89,4108.13,4084.47,4089.3,4052.07,3921.22,4006.606852296799,,
1782914400,4089.3,4101.61,4082.92,4092.78,4052.07,3921.22,4010.8265877328695,,
1782915300,4092.78,4106.77,4089.34,4100.45,4052.07,3921.22,4014.5160669819647,,
1782916200,4100.45,4115.94,4091.9,4092.79,4052.07,3921.22,4018.062166267099,,
1782917100,4092.79,4095.18,4086.21,4093.23,4052.07,3921.22,4020.153839994992,,
1782918000,4093.23,4094.59,4081.78,4085.08,4052.07,3921.22,4021.867330190553,,
1782918900,4085.08,4091.94,4078.41,4083.93,4052.07,3921.22,4023.0663524616834,,
1782919800,4083.93,4084.16,4076.62,4082.49,4052.07,3921.22,4024.10107150288,,
1782920700,4082.49,4088.16,4079.35,4081,4052.07,3921.22,4024.8714798105652,,
1782921600,4081,4088.38,4080.99,4082.39,4052.07,3921.22,4025.6569285827673,,
1782922500,4082.39,4085.11,4080.38,4081.46,4052.07,3921.22,4026.2681005676627,,
1782923400,4081.46,4083.41,4072.85,4074.16,4052.07,3921.22,4026.779755709659,,
1782924300,4074.16,4076.35,4070.41,4071.18,4052.07,3921.22,4027.308915258171,,
1782925200,4071.18,4073.55,4067.76,4071.19,4052.07,3921.22,4027.800368893894,,
1782926100,4071.19,4071.92,4067.63,4067.91,4052.07,3921.22,4028.1973946826624,,
1782927000,4067.91,4073.26,4067.77,4070.66,4052.07,3921.22,4028.5260435027894,,
1782927900,4070.66,4072.39,4067.2,4068.11,4052.07,3921.22,4028.8076712668135,,
1782928800,4068.11,4070.61,4067.08,4068.69,4052.07,3921.22,4029.153363953724,,
1782929700,4068.69,4069.12,4061.06,4061.24,4052.07,3921.22,4029.4695852365903,,
1782930600,4061.24,4065.97,4061.24,4062.8,4052.07,3921.22,4029.72348661286,,
1782931500,4062.8,4063.15,4057.7,4062.15,4052.07,3921.22,4029.9352872029917,,
1782932400,4062.15,4068.28,4061.51,4065.31,4052.07,3921.22,4030.1859612966,,
1782933300,4065.31,4066.13,4056.49,4058.92,4052.07,3921.22,4030.3963494103314,,
1782934200,4058.92,4059.7,4052.8,4053.64,4052.07,3921.22,4030.577225866525,,
1782935100,4053.64,4054.07,4034.25,4038.75,4052.07,3921.22,4030.7129987126036,,
1782936000,4038.75,4039.7,4028.51,4035.53,4052.07,3921.22,4030.7468236509003,,
1782936900,4035.53,4039.3,4034.26,4038.49,4052.07,3921.22,4030.769341803225,,
1782937800,4038.49,4039,4033.24,4033.94,4052.07,3921.22,4030.783643575021,,
1782938700,4033.94,4035.92,4029.76,4030.76,4052.07,3921.22,4030.788353781295,,
1782943200,4030.76,4040.92,4030.76,4036.42,4052.07,3921.22,4036.0333333333333,,
1782944100,4036.42,4039.22,4034.84,4038.31,4052.07,3921.22,4036.696867954911,,
1782945000,4038.31,4040.71,4036.79,4039.87,4052.07,3921.22,4037.4779577054665,,
1782945900,4039.87,4045.07,4039.75,4044.93,4052.07,3921.22,4038.5988461651264,,
1782946800,4044.93,4045.07,4037.51,4037.76,4052.07,3921.22,4038.8938245713475,,
1782947700,4037.76,4039.42,4033.74,4037.25,4052.07,3921.22,4038.499326512234,,
1782948600,4037.25,4040.55,4034.39,4035.9,4052.07,3921.22,4038.2956964490836,,
1782949500,4035.9,4037.12,4033.07,4034.89,4052.07,3921.22,4037.5903429683012,,
1782950400,4034.89,4046.21,4030.67,4044.92,4052.07,3921.22,4038.7481488532753,,
1782951300,4044.92,4048.36,4040.26,4046.35,4052.07,3921.22,4039.8556858158563,,
1782952200,4046.35,4046.75,4037.87,4039.19,4052.07,3921.22,4040.050568583214,,
1782953100,4039.19,4052.68,4039.09,4051.87,4052.07,3921.22,4041.277457864899,,
1782954000,4051.87,4068.6,4050.44,4065.03,4052.07,3921.22,4045.6552160257284,,
1782954900,4065.03,4065.96,4049.93,4053.17,4052.07,3921.22,4047.06586014351,,
1782955800,4053.17,4055.4,4046.13,4047.64,4052.07,3921.22,4047.4423554129685,,
1782956700,4047.64,4056.4,4045.15,4050.06,4052.07,3921.22,4047.723250456257,,
1782957600,4050.06,4051.01,4041.12,4048.22,4052.07,3921.22,4047.643895068504,,
1782958500,4048.22,4054.9,4047.73,4051.63,4052.07,3921.22,4047.834818342737,,
1782959400,4051.63,4057.4,4047.6,4056.32,4052.07,3921.22,4048.2639741971243,,
1782960300,4056.32,4060.99,4054.16,4057,,,4048.772104822437,,
1782961200,4057,4059.6,4055.47,4057.57,,,4049.1826988121443,,
1782962100,4057.57,4067.28,4057.47,4065.36,,,4049.8604633167956,,
1782963000,4065.36,4067.68,4061.65,4065.48,,,4050.3731756827965,,
1782963900,4065.48,4074.17,4062.94,4069.94,,,4051.0044704209454,,
1782964800,4069.94,4072.98,4068.07,4070.03,4115.5,3998.2500000000005,4051.543645674207,,
1782965700,4070.03,4070.44,4064.01,4065.52,4115.5,3998.2500000000005,4051.8612059527222,,
1782966600,4065.52,4066.49,4061.4,4063.39,4115.5,3998.2500000000005,4052.140761019679,,
1782967500,4063.39,4065.19,4060.4,4060.81,4115.5,3998.2500000000005,4052.3510640236764,,
1782968400,4060.81,4061.39,4054.26,4055.56,4115.5,3998.2500000000005,4052.4870345141776,,
1782969300,4055.56,4062.25,4054.5,4057.45,4115.5,3998.2500000000005,4052.6424072914383,,
1782970200,4057.45,4066.18,4053.16,4061.7,4115.5,3998.2500000000005,4053.1444237257974,,
1782971100,4061.7,4067.64,4059.74,4066.01,4115.5,3998.2500000000005,4053.5907995040234,,
1782972000,4066.01,4075.85,4065.67,4068.37,4115.5,3998.2500000000005,4054.3925765711733,,
1782972900,4068.37,4079.76,4067.14,4074.07,4115.5,3998.2500000000005,4055.087989422966,,
1782973800,4074.07,4076.61,4065.96,4068.03,4115.5,3998.2500000000005,4055.6003747386517,,
1782974700,4068.03,4076.47,4066.79,4073.21,4115.5,3998.2500000000005,4056.39327580278,,
1782975600,4073.21,4074.03,4067,4067.79,4115.5,3998.2500000000005,4056.8706067016246,,
1782976500,4067.79,4068.51,4060.7,4062.28,4115.5,3998.2500000000005,4057.068225858072,,
1782977400,4062.28,4075.49,4060.81,4074.48,4115.5,3998.2500000000005,4057.423001028719,,
1782978300,4074.48,4074.97,4063.53,4064.15,4115.5,3998.2500000000005,4057.6516901153886,,
1782979200,4064.15,4074.22,4061.11,4069.74,4115.5,3998.2500000000005,4057.981386042309,,
1782980100,4069.74,4077.74,4068.69,4075.13,4115.5,3998.2500000000005,4058.375580804471,,
1782981000,4075.13,4077.79,4071.97,4075.28,4115.5,3998.2500000000005,4058.752247230504,,
1782981900,4075.28,4080.06,4072.98,4076.01,4115.5,3998.2500000000005,4059.12895378604,,
1782982800,4076.01,4077.06,4069.29,4072.16,4115.5,3998.2500000000005,4059.387909979592,,
1782983700,4072.16,4073.42,4066.13,4067.64,4115.5,3998.2500000000005,4059.540429538327,,
1782984600,4067.64,4072.19,4063.81,4069.26,4115.5,3998.2500000000005,4059.7226396822184,,
1782985500,4069.26,4072.23,4064.43,4065.28,4115.5,3998.2500000000005,4059.8416496184877,,
1782986400,4065.28,4066.52,4062.51,4063.18,4115.5,3998.2500000000005,4059.9068117648735,,
1782987300,4063.18,4067.92,4061.87,4066.18,4115.5,3998.2500000000005,4059.977090198276,,
1782988200,4066.18,4068.61,4063.11,4064.59,4115.5,3998.2500000000005,4060.047640785095,,
1782989100,4064.59,4068.12,4061.56,4066.31,4115.5,3998.2500000000005,4060.1152676890706,,
1782990000,4066.31,4067.02,4057.14,4063.15,4115.5,3998.2500000000005,4060.160304844233,,
1782990900,4063.15,4067.25,4062.46,4065.4,4115.5,3998.2500000000005,4060.231157863968,,
1782991800,4065.4,4071.58,4063.22,4070.95,4115.5,3998.2500000000005,4060.367950604847,,
1782992700,4070.95,4072.11,4065.12,4065.12,4115.5,3998.2500000000005,4060.4830204086556,,
1782993600,4065.12,4073.55,4061.24,4064.18,4115.5,3998.2500000000005,4060.6046644565276,,
1782994500,4064.18,4069.68,4061.61,4064.82,4115.5,3998.2500000000005,4060.7098407355143,,
1782995400,4064.82,4140.43,4064.59,4132.26,4115.5,3998.2500000000005,4065.7429978988625,,
1782996300,4132.26,4133.98,4112.1,4117.57,4115.5,3998.2500000000005,4068.861365852869,,
1782997200,4117.57,4129.61,4115.46,4124.23,4115.5,3998.2500000000005,4071.896234879195,,
1782998100,4124.23,4124.6,4109.19,4113.18,4115.5,3998.2500000000005,4073.388736467368,,
1782999000,4113.18,4138.32,4110.02,4134.74,4115.5,3998.2500000000005,4076.776133376449,,
1782999900,4134.74,4144.01,4132.33,4136.45,4115.5,3998.2500000000005,4079.191049243968,,
1783000800,4136.45,4138.1,4123.76,4128.52,4115.5,3998.2500000000005,4081.2291593008295,,
1783001700,4128.52,4136.34,4113.84,4116.24,4115.5,3998.2500000000005,4082.776456224372,,
1783002600,4116.24,4125.52,4114.57,4118.62,4115.5,3998.2500000000005,4084.1558850426245,,
1783003500,4118.62,4129.8,4115.58,4128.53,4115.5,3998.2500000000005,4085.497315661813,,
1783004400,4128.53,4131.53,4114.64,4126.38,4115.5,3998.2500000000005,4086.7100863506857,,
1783005300,4126.38,4131.33,4120.66,4122.37,4115.5,3998.2500000000005,4087.571746563685,,
1783006200,4122.37,4131.08,4122.37,4125.41,4115.5,3998.2500000000005,4088.333516998717,,
1783007100,4125.41,4130.16,4124.16,4128.29,4115.5,3998.2500000000005,4088.925763675462,,
1783008000,4128.29,4130.22,4121.83,4123.41,4115.5,3998.2500000000005,4089.414120570391,,
1783008900,4123.41,4123.94,4115.26,4116.37,4115.5,3998.2500000000005,4089.840018056676,,
1783009800,4116.37,4116.63,4100.29,4114.59,4115.5,3998.2500000000005,4090.2819805756194,,
1783010700,4114.59,4120.21,4113.95,4118.01,4115.5,3998.2500000000005,4090.6244043824536,,
1783011600,4118.01,4119.75,4113.31,4118.11,4115.5,3998.2500000000005,4090.987874674317,,
1783012500,4118.11,4119.74,4111.35,4112.46,4115.5,3998.2500000000005,4091.3288720081337,,
1783013400,4112.46,4114.4,4105.78,4107.26,4115.5,3998.2500000000005,4091.5990178902666,,
1783014300,4107.26,4110.29,4105.69,4106.72,4115.5,3998.2500000000005,4091.743561701435,,
1783015200,4106.72,4123.64,4105.79,4118.96,4115.5,3998.2500000000005,4092.1685803805767,,
1783016100,4118.96,4123.08,4115.5,4123.08,4115.5,3998.2500000000005,4092.4918042543604,,
1783017000,4123.08,4127.03,4121.15,4121.26,4115.5,3998.2500000000005,4092.734685569978,,
1783017900,4121.26,4124.29,4119.8,4122.54,4115.5,3998.2500000000005,4092.941717878988,,
1783018800,4122.54,4124.38,4113.08,4114.42,4115.5,3998.2500000000005,4093.2074011168265,,
1783019700,4114.42,4114.87,4108.08,4112.56,4115.5,3998.2500000000005,4093.3359657535343,,
1783020600,4112.56,4114.84,4110.82,4113.36,4115.5,3998.2500000000005,4093.4998582458784,,
1783021500,4113.36,4124.06,4112.69,4121.28,4115.5,3998.2500000000005,4093.747448236373,,
1783022400,4121.28,4122.32,4116.25,4119.9,4115.5,3998.2500000000005,4093.846454600644,,
1783023300,4119.9,4125.07,4119.14,4123.49,4115.5,3998.2500000000005,4093.918647489175,,
1783024200,4123.49,4125.07,4120.68,4120.68,4115.5,3998.2500000000005,4093.9633189157466,,
1783025100,4120.68,4124.41,4118.43,4121.86,4115.5,3998.2500000000005,4094.0140227115685,,
1783029600,4121.86,4128.3,4121.86,4124.56,4115.5,3998.2500000000005,4124.906666666667,,
1783030500,4124.56,4125.47,4122.52,4124.28,4115.5,3998.2500000000005,4124.444294091115,,
1783031400,4124.28,4126.26,4122.26,4122.83,4115.5,3998.2500000000005,4124.2454430778935,,
1783032300,4122.83,4126.34,4122.69,4124.49,4115.5,3998.2500000000005,4124.308280883269,,
1783033200,4124.49,4127.28,4124.17,4125.3,4115.5,3998.2500000000005,4124.591705036507,,
1783034100,4125.3,4130.32,4123.95,4129.83,4115.5,3998.2500000000005,4125.443719307097,,
1783035000,4129.83,4133.7,4120.96,4124.91,4115.5,3998.2500000000005,4125.806083612663,,
1783035900,4124.91,4131.65,4124.08,4126.15,4115.5,3998.2500000000005,4126.3079987415795,,
1783036800,4126.15,4136.73,4122.58,4134.7,4115.5,3998.2500000000005,4128.404633562087,,
1783037700,4134.7,4140.87,4131.44,4136.72,4115.5,3998.2500000000005,4130.200399160599,,
1783038600,4136.72,4139.63,4132.7,4136.45,4115.5,3998.2500000000005,4131.108405902033,,
1783039500,4136.45,4150.95,4135.26,4147.1,4115.5,3998.2500000000005,4133.036604009569,,
1783040400,4147.1,4179.24,4146.22,4175.84,4115.5,3998.2500000000005,4141.8727220813325,,
1783041300,4175.84,4194.21,4173.82,4187.48,4115.5,3998.2500000000005,4148.838004542848,,
1783042200,4187.48,4195.42,4178.97,4179.38,4115.5,3998.2500000000005,4153.190097890418,,
1783043100,4179.38,4184.1,4175.18,4182.31,4115.5,3998.2500000000005,4155.196987336953,,
1783044000,4182.31,4184.42,4176.75,4179.42,4115.5,3998.2500000000005,4156.824227865398,,
1783044900,4179.42,4181.35,4176.31,4179.02,4115.5,3998.2500000000005,4157.557974204841,,
1783045800,4179.02,4186.95,4177.95,4183.26,4115.5,3998.2500000000005,4158.884665765818,,
1783046700,4183.26,4186.78,4178.55,4183.25,,,4159.872845920273,,
1783047600,4183.25,4184.41,4179.69,4182.61,,,4160.68340091436,,
1783048500,4182.61,4183.54,4179.21,4181.35,,,4161.226564385445,,
1783049400,4181.35,4183.16,4176.92,4177.23,,,4161.740441199445,,
1783050300,4177.23,4179.54,4175.13,4175.97,,,4162.0131398843105,,
1783051200,4175.97,4178.99,4172.93,4177.62,4293.82,4047.8200000000006,4162.301573974162,,
1783052100,4177.62,4182.91,4176.52,4178.39,4293.82,4047.8200000000006,4162.631649299608,,
1783053000,4178.39,4178.57,4175.18,4177.15,4293.82,4047.8200000000006,4162.80737484884,,
1783053900,4177.15,4178.86,4174.52,4178.85,4293.82,4047.8200000000006,4162.985189670079,,
1783054800,4178.85,4181.16,4176.86,4178.23,4293.82,4047.8200000000006,4163.303339289244,,
1783055700,4178.23,4179.26,4172.97,4176,4293.82,4047.8200000000006,4163.560646786582,,
1783056600,4176,4181.82,4173.03,4174.97,4293.82,4047.8200000000006,4164.093401920333,,
1783057500,4174.97,4176.35,4169.03,4171.17,4293.82,4047.8200000000006,4164.314334926332,,
1783058400,4171.17,4171.8,4162.13,4162.42,4293.82,4047.8200000000006,4164.358497541941,,
1783059300,4162.42,4167.18,4160.5,4164.73,4293.82,4047.8200000000006,4164.351544928294,,
1783060200,4164.73,4173.78,4164.23,4171.07,4293.82,4047.8200000000006,4164.511805161974,,
1783061100,4171.07,4174.37,4170.22,4172.94,4293.82,4047.8200000000006,4164.7025373895585,,
1783062000,4172.94,4181.08,4171.14,4173.93,4293.82,4047.8200000000006,4164.964160186677,,
1783062900,4173.93,4176.07,4169.12,4175.35,4293.82,4047.8200000000006,4165.109266611137,,
1783063800,4175.35,4179.74,4173.64,4179.47,4293.82,4047.8200000000006,4165.3386291936495,,
1783064700,4179.47,4181.55,4174.79,4177.45,4293.82,4047.8200000000006,4165.543760904024,,
1783065600,4177.45,4185.86,4177.41,4183.94,4293.82,4047.8200000000006,4165.881319352861,,
1783066500,4183.94,4185.36,4181.1,4183.07,4293.82,4047.8200000000006,4166.167621596159,,
1783067400,4183.07,4186.55,4180.48,4184.09,4293.82,4047.8200000000006,4166.446648934662,,
1783068300,4184.09,4185.48,4176.69,4180.97,4293.82,4047.8200000000006,4166.682832571732,,
1783069200,4180.97,4181.85,4175.59,4180.4,4293.82,4047.8200000000006,4166.860616477602,,
1783070100,4180.4,4180.4,4171.07,4171.85,4293.82,4047.8200000000006,4166.974894554744,,
1783071000,4171.85,4173.06,4168.34,4172.18,4293.82,4047.8200000000006,4167.043866814453,,
1783071900,4172.18,4174.94,4171.56,4171.84,4293.82,4047.8200000000006,4167.105309626292,,
1783072800,4171.84,4180.75,4170.51,4179.69,4293.82,4047.8200000000006,4167.206144701378,,
1783073700,4179.69,4181.23,4178.05,4178.3,4293.82,4047.8200000000006,4167.315719095874,,
1783074600,4178.3,4179.01,4175.35,4177.66,4293.82,4047.8200000000006,4167.392174911841,,
1783075500,4177.66,4178.8,4174.58,4177.11,4293.82,4047.8200000000006,4167.456352241886,,
1783076400,4177.11,4183.84,4175.5,4183.42,4293.82,4047.8200000000006,4167.616306371323,,
1783077300,4183.42,4186.04,4182.6,4183.09,4293.82,4047.8200000000006,4167.7692512192625,,
1783078200,4183.09,4185.88,4182.51,4185.27,4293.82,4047.8200000000006,4167.89863365013,,
1783079100,4185.27,4186.26,4178.54,4180.95,4293.82,4047.8200000000006,4168.024790503963,,
1783080000,4180.95,4183.2,4177.83,4178.05,4293.82,4047.8200000000006,4168.176894468645,,
1783080900,4178.05,4178.37,4172.07,4174.72,4293.82,4047.8200000000006,4168.257648558662,,
1783081800,4174.72,4177.63,4172.73,4174.91,4293.82,4047.8200000000006,4168.338506371039,,
1783082700,4174.91,4177.68,4172.2,4176.71,4293.82,4047.8200000000006,4168.400678204905,,
1783083600,4176.71,4179.27,4164.43,4166.66,4293.82,4047.8200000000006,4168.448669853776,,
1783084500,4166.66,4172.25,4166.49,4171.55,4293.82,4047.8200000000006,4168.476440746578,,
1783085400,4171.55,4171.8,4165.06,4166.88,4293.82,4047.8200000000006,4168.466034370327,,
1783086300,4166.88,4168.8,4163.46,4164.66,4293.82,4047.8200000000006,4168.421228902033,,
1783087200,4164.66,4167.06,4155.28,4162.08,4293.82,4047.8200000000006,4168.285484865313,,
1783088100,4162.08,4166.67,4161.25,4166.15,4293.82,4047.8200000000006,4168.2349008918945,,
1783089000,4166.15,4167.27,4163.32,4163.96,4293.82,4047.8200000000006,4168.199376716226,,
1783089900,4163.96,4171.23,4163.61,4169.72,4293.82,4047.8200000000006,4168.199252338827,,
1783090800,4169.72,4174.1,4168.53,4172.21,4293.82,4047.8200000000006,4168.235451805418,,
1783091700,4172.21,4174.34,4166.86,4167.38,4293.82,4047.8200000000006,4168.247126258038,,
1783092600,4167.38,4169,4165.93,4167.77,4293.82,4047.8200000000006,4168.241610322694,,
1783093500,4167.77,4168.94,4164.41,4164.75,4293.82,4047.8200000000006,4168.226913716807,,
1783094400,4164.75,4165.81,4163.09,4164.14,4293.82,4047.8200000000006,4168.200178379383,,
1783095300,4164.14,4167.63,4162.82,4166.74,4293.82,4047.8200000000006,4168.185721030819,,
1783096200,4166.74,4170.46,4166.72,4170.2,4293.82,4047.8200000000006,4168.192141229718,,
1783097100,4170.2,4176.39,4169.74,4174.8,4293.82,4047.8200000000006,4168.237129136056,,
1783098000,4174.8,4174.85,4174.06,4174.44,4293.82,4047.8200000000006,4168.23849020217,,
1783288800,4174.44,4185.66,4172.6,4180.89,,,4179.716666666667,,
1783289700,4180.89,4185.71,4176.88,4184.47,,,4180.591739384177,,
1783290600,4184.47,4191.28,4182.78,4188.42,,,4182.4294691948,,
1783291500,4188.42,4189.78,4182.85,4187.71,,,4183.243274155145,,
1783292400,4187.71,4191.43,4186.48,4187.26,,,4183.9720614601265,,
1783293300,4187.26,4201.89,4186.3,4200.35,,,4185.726655101477,,
1783294200,4200.35,4201.27,4193.05,4196.24,,,4187.452705993238,,
1783295100,4196.24,4197.12,4176.74,4182.85,,,4186.961339327366,,
1783296000,4182.85,4185.4,4169.91,4174.59,,,4184.165205840138,,
1783296900,4174.59,4181.74,4170.79,4174.45,,,4182.768176142516,,
1783297800,4174.45,4187.39,4173.81,4185.8,,,4182.7077858046,,
1783298700,4185.8,4188.96,4174.14,4179.54,,,4182.495259752577,,
1783299600,4179.54,4192.7,4172.18,4188.67,,,4182.831296735611,,
1783300500,4188.67,4192.86,4180.21,4189.59,,,4183.398507876455,,
1783301400,4189.59,4200.63,4187.27,4198.19,,,4184.747683224434,,
1783302300,4198.19,4203.08,4184.71,4185.98,,,4185.338540272223,,
1783303200,4185.98,4187.83,4177.14,4180.88,,,4185.088886175494,,
1783304100,4180.88,4186.07,4175.7,4177.67,,,4184.8310481987855,,
1783305000,4177.67,4178.67,4168.23,4172.3,,,4184.006138663517,,
1783305900,4172.3,4175.9,4169.87,4174.12,,,4183.483035624954,,
1783306800,4174.12,4176.48,4165.5,4166.42,,,4182.832955846221,,
1783307700,4166.42,4167.73,4162.52,4165.62,,,4182.275634936861,,
1783308600,4165.62,4169.3,4161.21,4162.96,,,4181.798183180307,,
1783309500,4162.96,4166.94,4160.91,4165.25,,,4181.395813647681,,
1783310400,4165.25,4166.53,4160.86,4163.34,4264.879999999999,4110.380000000001,4181.02766710377,,
1783311300,4163.34,4164.55,4160.12,4161.02,4264.879999999999,4110.380000000001,4180.725475363617,,
1783312200,4161.02,4162.28,4157.18,4160.11,4264.879999999999,4110.380000000001,4180.314110678435,,
1783313100,4160.11,4161.1,4157.89,4159.61,4264.879999999999,4110.380000000001,4179.991001487662,,
1783314000,4159.61,4161.04,4151.28,4152.18,4264.879999999999,4110.380000000001,4179.364096629145,,
1783314900,4152.18,4154.37,4150.53,4152.55,4264.879999999999,4110.380000000001,4178.925228433677,,
1783315800,4152.55,4160.39,4149.27,4155.4,4264.879999999999,4110.380000000001,4177.962853969801,,
1783316700,4155.4,4156.96,4144.45,4147.64,4264.879999999999,4110.380000000001,4176.970871903002,,
1783317600,4147.64,4152.1,4145.56,4151.75,4264.879999999999,4110.380000000001,4176.223798182367,,
1783318500,4151.75,4156.7,4147.82,4156.4,4264.879999999999,4110.380000000001,4175.73794642714,,
1783319400,4156.4,4159.47,4153.06,4155.73,4264.879999999999,4110.380000000001,4175.300612118596,,
1783320300,4155.73,4156.8,4148.84,4150.38,4264.879999999999,4110.380000000001,4174.850010311096,,
1783321200,4150.38,4153.39,4147.04,4150.85,4264.879999999999,4110.380000000001,4174.284848448703,,
1783322100,4150.85,4155.75,4150.19,4152.85,4264.879999999999,4110.380000000001,4173.875286526172,,
1783323000,4152.85,4164.32,4151.06,4163.46,4264.879999999999,4110.380000000001,4173.647538366028,,
1783323900,4163.46,4166.25,4161.98,4164.26,4264.879999999999,4110.380000000001,4173.519882900868,,
1783324800,4164.26,4165.88,4157.11,4157.94,4264.879999999999,4110.380000000001,4173.292969210187,,
1783325700,4157.94,4158.7,4153.42,4155.39,4264.879999999999,4110.380000000001,4173.051280880883,,
1783326600,4155.39,4155.91,4148.32,4149.06,4264.879999999999,4110.380000000001,4172.752351256901,,
1783327500,4149.06,4152.74,4147.14,4150.39,4264.879999999999,4110.380000000001,4172.461669882254,,
1783328400,4150.39,4151.29,4147.72,4149.61,4264.879999999999,4110.380000000001,4172.219334898205,,
1783329300,4149.61,4149.74,4141.44,4143.55,4264.879999999999,4110.380000000001,4171.833173560221,,
1783330200,4143.55,4143.55,4136.14,4139.38,4264.879999999999,4110.380000000001,4171.230506460325,,
1783331100,4139.38,4144.68,4139.04,4143.18,4264.879999999999,4110.380000000001,4170.90985504567,,
1783332000,4143.18,4148.69,4142.11,4148.39,4264.879999999999,4110.380000000001,4170.6925547940555,,
1783332900,4148.39,4150.86,4147.43,4148.9,4264.879999999999,4110.380000000001,4170.475044887606,,
1783333800,4148.9,4155.64,4148.66,4154.37,4264.879999999999,4110.380000000001,4170.286591910455,,
1783334700,4154.37,4155.81,4152.3,4154.85,4264.879999999999,4110.380000000001,4170.094823098172,,
1783335600,4154.85,4156.26,4151.38,4154.76,4264.879999999999,4110.380000000001,4169.865225977804,,
1783336500,4154.76,4159.57,4153.63,4154.9,4264.879999999999,4110.380000000001,4169.703084896898,,
1783337400,4154.9,4158.72,4152.44,4153.6,4264.879999999999,4110.380000000001,4169.559807954616,,
1783338300,4153.6,4155.88,4151.84,4155.27,4264.879999999999,4110.380000000001,4169.391249618427,,
1783339200,4155.27,4158.42,4153.64,4156.1,4264.879999999999,4110.380000000001,4169.2067679475595,,
1783340100,4156.1,4157.51,4144.99,4145.68,4264.879999999999,4110.380000000001,4168.812720708435,,
1783341000,4145.68,4146.27,4131.42,4133.43,4264.879999999999,4110.380000000001,4168.108009083997,,
1783341900,4133.43,4142.67,4133.17,4139.5,4264.879999999999,4110.380000000001,4167.562460419209,,
1783342800,4139.5,4148.34,4136.81,4141.17,4264.879999999999,4110.380000000001,4166.928059210996,,
1783343700,4141.17,4148.6,4138.44,4142.15,4264.879999999999,4110.380000000001,4166.435163675412,,
1783344600,4142.15,4150.43,4141.77,4148.94,4264.879999999999,4110.380000000001,4165.732838520616,,
1783345500,4148.94,4149.44,4135.97,4140.44,4264.879999999999,4110.380000000001,4165.054353043424,,
1783346400,4140.44,4147.1,4133.52,4140.34,4264.879999999999,4110.380000000001,4164.270926088217,,
1783347300,4140.34,4140.76,4132.31,4137.17,4264.879999999999,4110.380000000001,4163.6123958274375,,
1783348200,4137.17,4141.82,4128.33,4130.08,4264.879999999999,4110.380000000001,4162.97315728411,,
1783349100,4130.08,4138.26,4128.93,4138.12,4264.879999999999,4110.380000000001,4162.480169447165,,
1783350000,4138.12,4146.58,4137.44,4139.66,4264.879999999999,4110.380000000001,4162.161413939227,,
1783350900,4139.66,4150.92,4138.67,4150.46,4264.879999999999,4110.380000000001,4161.918271086831,,
1783351800,4150.46,4151.99,4147.09,4149.81,4264.879999999999,4110.380000000001,4161.751049916535,,
1783352700,4149.81,4150.41,4144.68,4148.2,4264.879999999999,4110.380000000001,4161.626770085892,,
1783353600,4148.2,4148.41,4140.34,4140.67,4264.879999999999,4110.380000000001,4161.46763072528,,
1783354500,4140.67,4146.48,4140.19,4145.66,4264.879999999999,4110.380000000001,4161.316969155382,,
1783355400,4145.66,4150.32,4145.24,4149.32,4264.879999999999,4110.380000000001,4161.191268230015,,
1783356300,4149.32,4156.23,4148.56,4154.93,4264.879999999999,4110.380000000001,4161.112462193618,,
1783357200,4154.93,4156.2,4152.31,4153.49,4264.879999999999,4110.380000000001,4161.033028774073,,
1783358100,4153.49,4159.51,4150.21,4155.45,4264.879999999999,4110.380000000001,4160.955412713572,,
1783359000,4155.45,4159.26,4154.74,4156.75,4264.879999999999,4110.380000000001,4160.909883857494,,
1783359900,4156.75,4161.6,4156.22,4161.08,4264.879999999999,4110.380000000001,4160.896994532999,,
1783360800,4161.08,4161.92,4155.29,4158.17,4264.879999999999,4110.380000000001,4160.875404490017,,
1783361700,4158.17,4162.98,4158.17,4161.75,4264.879999999999,4110.380000000001,4160.875986437092,,
1783362600,4161.75,4167.51,4159.56,4164.09,4264.879999999999,4110.380000000001,4160.897869381003,,
1783363500,4164.09,4165.21,4162.01,4163.79,4264.879999999999,4110.380000000001,4160.915895004697,,
1783364400,4163.79,4165.48,4158.78,4159.35,4264.879999999999,4110.380000000001,4160.917636459955,,
1783365300,4159.35,4163.36,4158.71,4162.78,4264.879999999999,4110.380000000001,4160.92192831989,,
1783366200,4162.78,4163.1,4159.72,4161.22,4264.879999999999,4110.380000000001,4160.924804404012,,
1783367100,4161.22,4165.06,4161.06,4163.67,4264.879999999999,4110.380000000001,4160.948327216348,,
